account_id,name,industry,segment,employees,annual_revenue,region,metro,current_arr,whitespace_potential,open_pipeline,propensity_score
A-10529,Oscorp Group,Manufacturing,SMB,154,47898000.0,NA-West,Denver,3200.0,4000.0,1000.0,0.734
A-10530,Nakatomi Systems,Media,SMB,129,34145000.0,NA-West,Denver,2900.0,2600.0,1400.0,0.873
A-10531,Sterling Technologies,Telecom,Mid-Market,1470,488366000.0,NA-West,Denver,2800.0,4500.0,1800.0,0.263
A-10532,Cogswell Labs,Financial Services,SMB,130,39058000.0,EMEA,Paris,1600.0,1500.0,1000.0,0.297
A-10533,Stark Cloud,Telecom,Enterprise,10190,7805702000.0,NA-East,Chicago,29600.0,20900.0,12000.0,0.591
A-10534,Hooli Technologies,Energy,Enterprise,32088,12676218000.0,NA-West,San Francisco,35400.0,17500.0,17800.0,0.677
A-10535,Acme Analytics,Education,Enterprise,39881,1316257000.0,NA-West,Denver,12400.0,8500.0,5700.0,0.121
A-10536,Wonka Analytics,Telecom,SMB,81,3805000.0,NA-West,Phoenix,1600.0,3300.0,1900.0,0.479
A-10537,Aperture Networks,Energy,Mid-Market,1126,347103000.0,NA-West,Denver,2000.0,10200.0,3600.0,0.704
A-10538,Massive Solutions,Telecom,Mid-Market,1530,407282000.0,APAC,Tokyo,5500.0,5900.0,3200.0,0.354
A-10539,Gekko Systems,Healthcare,SMB,104,5267000.0,APAC,Bangalore,3400.0,2600.0,2200.0,0.629
A-10540,Dunder Cloud,Financial Services,SMB,30,49675000.0,APAC,Bangalore,400.0,1700.0,1000.0,0.562
A-10541,Sterling Industries,Manufacturing,SMB,187,38551000.0,NA-West,Denver,2500.0,3000.0,800.0,0.612
A-10542,Wayne Cloud,Education,Mid-Market,1886,385078000.0,NA-West,Denver,3200.0,7700.0,3000.0,0.742
A-10543,Dunder Group,Logistics,Mid-Market,1394,315849000.0,EMEA,Madrid,3100.0,4300.0,2000.0,0.072
A-10544,Umbra Cloud,Software,Enterprise,30746,6523383000.0,EMEA,Berlin,39700.0,14100.0,8200.0,0.122
A-10545,Wayne Group,Manufacturing,Enterprise,42707,18721442000.0,APAC,Seoul,12900.0,18600.0,17600.0,0.49
A-10546,Acme Digital,Telecom,SMB,74,34217000.0,APAC,Singapore,4000.0,4000.0,1100.0,0.821
A-10547,Northwind Cloud,Retail,SMB,96,9021000.0,NA-West,Phoenix,800.0,1900.0,2100.0,0.611
A-10548,Initech Analytics,Healthcare,SMB,81,49152000.0,NA-West,Los Angeles,2800.0,1900.0,2000.0,0.513
A-10549,Cyberdyne Holdings,Software,Enterprise,7702,8234574000.0,NA-West,Seattle,15600.0,20400.0,8300.0,0.116
A-10550,Cyberdyne Partners,Energy,Mid-Market,861,104000000.0,NA-West,Denver,2800.0,7800.0,5700.0,0.576
A-10551,Stark Networks,Healthcare,Mid-Market,378,78574000.0,NA-East,Austin,11100.0,8300.0,3800.0,0.283
A-10552,Prestige Cloud,Financial Services,SMB,153,11166000.0,NA-West,San Francisco,2700.0,900.0,1500.0,0.271
A-10553,Globex Digital,Retail,Enterprise,42869,1182603000.0,EMEA,Paris,39300.0,14700.0,7900.0,0.071
A-10554,Stark Analytics,Logistics,Mid-Market,1000,309682000.0,NA-West,Phoenix,9000.0,4000.0,4100.0,0.216
A-10555,Umbra Partners,Manufacturing,Mid-Market,1923,320965000.0,APAC,Tokyo,4200.0,5000.0,2000.0,0.448
A-10556,Hooli Analytics,Telecom,Mid-Market,1892,114460000.0,NA-West,Phoenix,4000.0,6300.0,4200.0,0.604
A-10557,Wayne Technologies,Telecom,Mid-Market,246,321623000.0,NA-West,Los Angeles,2800.0,6000.0,5500.0,0.544
A-10558,Soylent Partners,Software,Enterprise,6701,19599962000.0,NA-West,Phoenix,12800.0,31300.0,9700.0,0.755
A-10559,Sterling Networks,Retail,SMB,114,30766000.0,EMEA,London,3600.0,2000.0,1300.0,0.396
A-10560,Cyberdyne Solutions,Education,Enterprise,8123,685201000.0,APAC,Bangalore,23000.0,16900.0,11800.0,0.214
A-10561,Aperture Group,Energy,Enterprise,49339,16070144000.0,NA-West,Denver,22600.0,26400.0,12300.0,0.614
A-10562,Globex Group,Education,Mid-Market,303,384534000.0,NA-East,Boston,7500.0,5400.0,4900.0,0.495
A-10563,Prestige Cloud,Financial Services,Mid-Market,929,327329000.0,EMEA,Madrid,11100.0,10600.0,6200.0,0.816
A-10564,Gekko Analytics,Education,SMB,18,22984000.0,NA-East,Austin,900.0,3000.0,2000.0,0.508
A-10565,Contoso Industries,Financial Services,SMB,74,34274000.0,EMEA,Paris,3400.0,1200.0,1500.0,0.546
A-10566,Stark Analytics,Logistics,SMB,166,2736000.0,EMEA,Berlin,2000.0,2500.0,1000.0,0.565
A-10567,Cyberdyne Industries,Software,Mid-Market,382,271421000.0,NA-East,Atlanta,2800.0,4500.0,2800.0,0.078
A-10568,Prestige Partners,Financial Services,Mid-Market,1980,345326000.0,NA-West,San Francisco,6400.0,7800.0,6600.0,0.682
A-10569,Cogswell Industries,Software,Enterprise,9695,4380343000.0,NA-East,New York,21800.0,13900.0,12000.0,0.616
A-10570,Cyberdyne Digital,Telecom,SMB,34,47926000.0,NA-West,Denver,3200.0,2500.0,1600.0,0.386
A-10571,Tyrell Solutions,Retail,Enterprise,15546,2110990000.0,NA-West,San Francisco,20000.0,31100.0,15800.0,0.564
A-10572,Vandelay Solutions,Financial Services,Mid-Market,1462,276050000.0,NA-East,Boston,3800.0,4500.0,3500.0,0.154
A-10573,Massive Holdings,Financial Services,SMB,174,19637000.0,NA-East,Boston,2200.0,3900.0,1600.0,0.761
A-10574,Hooli Industries,Telecom,SMB,56,44860000.0,APAC,Singapore,1000.0,1600.0,900.0,0.398
A-10575,Initech Analytics,Software,Enterprise,34782,15524041000.0,NA-East,Atlanta,9600.0,18900.0,9900.0,0.525
A-10576,Umbra Analytics,Education,Mid-Market,416,313953000.0,EMEA,Amsterdam,11100.0,6500.0,5100.0,0.428
A-10577,Northwind Group,Manufacturing,SMB,89,35869000.0,NA-West,Denver,3600.0,1400.0,1600.0,0.389
A-10578,Massive Partners,Healthcare,SMB,65,47834000.0,EMEA,Amsterdam,500.0,2200.0,600.0,0.517
A-10579,Prestige Technologies,Telecom,SMB,125,11139000.0,NA-West,Denver,300.0,2000.0,1400.0,0.489
A-10580,Soylent Partners,Retail,Mid-Market,1193,126999000.0,NA-East,New York,2500.0,9300.0,4100.0,0.777
A-10581,Initech Systems,Media,Mid-Market,1338,487498000.0,NA-West,Los Angeles,5200.0,11100.0,3300.0,0.645
A-10582,Wonka Holdings,Retail,SMB,43,48609000.0,EMEA,Berlin,2300.0,1200.0,2000.0,0.572
A-10583,Prestige Holdings,Energy,SMB,51,14171000.0,EMEA,Amsterdam,2500.0,2500.0,1300.0,0.279
A-10584,Aperture Group,Healthcare,SMB,45,25035000.0,EMEA,Paris,3000.0,2200.0,1400.0,0.507
A-10585,Aperture Analytics,Telecom,Mid-Market,380,287050000.0,NA-West,Los Angeles,9300.0,6500.0,4400.0,0.674
A-10586,Globex Partners,Healthcare,SMB,188,30382000.0,NA-East,Chicago,3200.0,4300.0,1100.0,0.9
A-10587,Aperture Group,Retail,Enterprise,17924,3513010000.0,EMEA,Amsterdam,7000.0,21000.0,13000.0,0.521
A-10588,Dunder Technologies,Financial Services,SMB,103,49548000.0,NA-East,New York,1100.0,2100.0,1300.0,0.693
A-10589,Contoso Technologies,Logistics,SMB,73,9887000.0,NA-West,San Francisco,1900.0,2500.0,1200.0,0.238
A-10590,Globex Systems,Healthcare,SMB,157,8183000.0,NA-East,Austin,800.0,2200.0,1200.0,0.164
A-10591,Wonka Industries,Energy,Mid-Market,962,362039000.0,EMEA,Madrid,6100.0,6500.0,6100.0,0.702
A-10592,Globex Networks,Telecom,SMB,110,39053000.0,NA-West,Los Angeles,3300.0,2100.0,900.0,0.41
A-10593,Northwind Industries,Media,Mid-Market,1727,440048000.0,NA-West,Seattle,10200.0,7900.0,4300.0,0.261
A-10594,Cyberdyne Cloud,Software,Mid-Market,1453,241119000.0,NA-West,Phoenix,2500.0,11600.0,5900.0,0.726
A-10595,Oscorp Technologies,Healthcare,Enterprise,38740,9660412000.0,NA-East,Chicago,9900.0,18300.0,10000.0,0.95
A-10596,Pied Piper Systems,Education,Mid-Market,1552,276483000.0,APAC,Bangalore,2100.0,5300.0,2000.0,0.281
A-10597,Gekko Technologies,Healthcare,SMB,151,20620000.0,NA-East,Chicago,500.0,1300.0,1900.0,0.404
A-10598,Cyberdyne Group,Software,Mid-Market,1646,340991000.0,EMEA,Amsterdam,3900.0,7900.0,3400.0,0.445
A-10599,Acme Partners,Manufacturing,Enterprise,28481,12948585000.0,NA-West,Phoenix,6100.0,17300.0,11100.0,0.801
A-10600,Wonka Partners,Telecom,Mid-Market,1100,191513000.0,APAC,Seoul,5900.0,3900.0,2100.0,0.151
A-10601,Cyberdyne Solutions,Education,Mid-Market,1763,66834000.0,NA-West,San Francisco,3600.0,8200.0,1900.0,0.398
A-10602,Cogswell Networks,Logistics,SMB,186,17729000.0,NA-West,San Francisco,3200.0,3600.0,1500.0,0.574
A-10603,Umbra Networks,Energy,Mid-Market,375,56724000.0,NA-West,Denver,9700.0,6700.0,2600.0,0.093
A-10604,Wonka Labs,Financial Services,Mid-Market,522,397373000.0,EMEA,London,4600.0,6300.0,5200.0,0.714
A-10605,Cyberdyne Technologies,Education,Mid-Market,1850,108043000.0,NA-West,Denver,5700.0,6500.0,7200.0,0.816
A-10606,Pied Piper Systems,Manufacturing,SMB,142,28479000.0,APAC,Tokyo,900.0,2600.0,500.0,0.22
A-10607,Pied Piper Digital,Energy,Enterprise,7237,4015331000.0,NA-West,Phoenix,8800.0,13800.0,11700.0,0.507
A-10608,Nakatomi Labs,Retail,SMB,96,27709000.0,NA-West,Denver,3800.0,2000.0,1600.0,0.411
A-10609,Nakatomi Holdings,Software,Enterprise,12151,947383000.0,NA-West,Phoenix,31600.0,13400.0,7300.0,0.155
A-10610,Hooli Group,Software,Mid-Market,366,455739000.0,NA-West,Los Angeles,5400.0,6500.0,3800.0,0.322
A-10611,Cogswell Analytics,Education,SMB,127,16863000.0,NA-West,Seattle,3900.0,2700.0,700.0,0.309
A-10612,Cogswell Systems,Energy,SMB,189,43006000.0,NA-East,Atlanta,2600.0,1800.0,600.0,0.119
A-10613,Wonka Holdings,Manufacturing,Mid-Market,1949,309576000.0,NA-East,New York,2100.0,5200.0,3000.0,0.366
A-10614,Wonka Digital,Telecom,SMB,109,38489000.0,NA-West,Seattle,700.0,1900.0,1100.0,0.382
A-10615,Pied Piper Partners,Education,Enterprise,47019,18164714000.0,NA-East,Boston,8500.0,25200.0,15100.0,0.567
A-10616,Initech Analytics,Energy,Enterprise,26161,16214478000.0,EMEA,London,28400.0,28300.0,19500.0,0.637
A-10617,Aperture Technologies,Telecom,SMB,11,19358000.0,NA-West,Denver,1100.0,1500.0,1500.0,0.287
A-10618,Wonka Digital,Education,Mid-Market,771,126685000.0,EMEA,Berlin,7700.0,7000.0,3000.0,0.937
A-10619,Pied Piper Technologies,Healthcare,Mid-Market,925,193156000.0,NA-East,Chicago,3600.0,5700.0,1600.0,0.15
A-10620,Prestige Group,Media,Mid-Market,566,91969000.0,NA-East,Boston,6400.0,7000.0,2500.0,0.324
A-10621,Wonka Group,Manufacturing,Mid-Market,1374,149790000.0,NA-East,New York,3900.0,13200.0,6400.0,0.916
A-10622,Oscorp Labs,Financial Services,SMB,97,30199000.0,NA-East,Chicago,700.0,3100.0,2100.0,0.779
A-10623,Pied Piper Labs,Manufacturing,Mid-Market,1437,218864000.0,EMEA,London,5100.0,6800.0,3800.0,0.458
A-10624,Wayne Industries,Energy,SMB,199,30400000.0,EMEA,Paris,300.0,2500.0,600.0,0.294
A-10625,Wayne Group,Manufacturing,Mid-Market,350,361221000.0,NA-West,San Francisco,3300.0,4400.0,2100.0,0.236
A-10626,Cyberdyne Holdings,Retail,Mid-Market,511,359176000.0,NA-West,San Francisco,10900.0,7700.0,4200.0,0.536
A-10627,Aperture Technologies,Education,Mid-Market,1544,417151000.0,NA-West,Phoenix,8200.0,11000.0,5000.0,0.847
A-10628,Hooli Networks,Telecom,Mid-Market,728,422009000.0,NA-East,Austin,8500.0,7400.0,4200.0,0.227
A-10629,Wonka Industries,Healthcare,SMB,158,6993000.0,NA-West,San Francisco,1500.0,1300.0,700.0,0.266
A-10630,Vandelay Labs,Logistics,Enterprise,15346,12354135000.0,NA-West,Denver,35900.0,19800.0,10300.0,0.7
A-10631,Initech Labs,Energy,SMB,42,17017000.0,NA-West,Denver,1700.0,1500.0,1400.0,0.895
A-10632,Pied Piper Systems,Financial Services,Mid-Market,1045,423433000.0,NA-West,Phoenix,6200.0,9000.0,2000.0,0.424
A-10633,Aperture Solutions,Financial Services,Mid-Market,1717,471967000.0,NA-West,Seattle,3000.0,7300.0,5000.0,0.555
A-10634,Wonka Digital,Software,Mid-Market,1881,440607000.0,EMEA,Paris,4600.0,4200.0,1800.0,0.156
A-10635,Umbra Networks,Energy,SMB,32,16647000.0,NA-West,Seattle,800.0,1200.0,600.0,0.153
A-10636,Hooli Industries,Energy,Mid-Market,606,168715000.0,EMEA,Madrid,5000.0,7800.0,4200.0,0.568
A-10637,Acme Analytics,Manufacturing,Enterprise,24471,8008674000.0,NA-East,Boston,22100.0,35700.0,8500.0,0.762
A-10638,Wonka Technologies,Energy,Mid-Market,1762,281059000.0,EMEA,Amsterdam,9800.0,5200.0,2300.0,0.416
A-10639,Initech Holdings,Software,Enterprise,44916,4147080000.0,NA-West,Los Angeles,6000.0,21400.0,7800.0,0.568
A-10640,Wayne Systems,Energy,SMB,61,5793000.0,NA-East,Atlanta,2700.0,1700.0,1000.0,0.307
A-10641,Northwind Analytics,Manufacturing,SMB,192,11759000.0,NA-East,Atlanta,500.0,2100.0,700.0,0.43
A-10642,Soylent Cloud,Retail,Enterprise,25768,3835068000.0,NA-West,San Francisco,12100.0,15500.0,8100.0,0.252
A-10643,Wayne Analytics,Financial Services,Mid-Market,499,199470000.0,NA-East,Atlanta,6600.0,9600.0,3000.0,0.515
A-10644,Massive Industries,Energy,SMB,120,24927000.0,NA-East,Chicago,1200.0,2700.0,2100.0,0.548
A-10645,Initech Partners,Media,Enterprise,23725,14828893000.0,EMEA,Amsterdam,39600.0,30900.0,19200.0,0.757
A-10646,Massive Solutions,Financial Services,Mid-Market,685,283689000.0,NA-East,Atlanta,8400.0,8200.0,5100.0,0.596
A-10647,Wonka Holdings,Financial Services,Enterprise,11304,19118881000.0,NA-East,Boston,27400.0,27300.0,19400.0,0.595
A-10648,Gekko Cloud,Media,SMB,168,7025000.0,EMEA,Amsterdam,3200.0,1600.0,600.0,0.402
A-10649,Stark Networks,Logistics,Mid-Market,1395,186641000.0,EMEA,Berlin,4900.0,6600.0,2300.0,0.373
A-10650,Acme Systems,Retail,SMB,36,44057000.0,NA-West,San Francisco,3200.0,1100.0,1300.0,0.597
A-10651,Globex Partners,Manufacturing,Mid-Market,257,469821000.0,APAC,Seoul,4500.0,5500.0,3900.0,0.4
A-10652,Oscorp Group,Manufacturing,SMB,57,21399000.0,NA-West,Denver,1000.0,2600.0,1100.0,0.465
A-10653,Sterling Industries,Energy,Mid-Market,837,259949000.0,NA-West,Denver,11600.0,7900.0,7200.0,0.761
A-10654,Prestige Networks,Retail,Mid-Market,296,430298000.0,APAC,Sydney,3300.0,9100.0,3200.0,0.757
A-10655,Initech Partners,Education,SMB,101,17234000.0,NA-East,Austin,500.0,3200.0,1500.0,0.825
A-10656,Pied Piper Group,Retail,SMB,129,36238000.0,NA-East,New York,3800.0,1400.0,2200.0,0.586
A-10657,Aperture Technologies,Software,SMB,185,15696000.0,NA-East,Boston,2100.0,2700.0,2600.0,0.822
A-10658,Acme Group,Healthcare,Enterprise,41290,13320575000.0,NA-West,Phoenix,11000.0,12900.0,6900.0,0.387
A-10659,Cyberdyne Cloud,Financial Services,SMB,98,40861000.0,NA-East,Chicago,800.0,2300.0,1300.0,0.773
A-10660,Wonka Group,Energy,Mid-Market,1788,256258000.0,NA-West,Denver,2100.0,5200.0,1200.0,0.05
A-10661,Pied Piper Cloud,Education,Enterprise,18285,14446055000.0,NA-East,Austin,32500.0,12800.0,6300.0,0.306
A-10662,Oscorp Networks,Media,Mid-Market,1252,423449000.0,EMEA,Berlin,2700.0,5200.0,3800.0,0.291
A-10663,Soylent Labs,Healthcare,Enterprise,36951,7989628000.0,NA-East,Boston,39100.0,18600.0,9200.0,0.124
A-10664,Contoso Industries,Financial Services,SMB,142,19504000.0,NA-West,Seattle,4000.0,2600.0,2100.0,0.571
A-10665,Vandelay Labs,Education,Mid-Market,243,481925000.0,NA-West,Seattle,3000.0,8100.0,4800.0,0.666
A-10666,Cogswell Analytics,Logistics,Enterprise,25816,16731857000.0,NA-West,San Francisco,25000.0,14000.0,13200.0,0.391
A-10667,Oscorp Labs,Healthcare,Mid-Market,1608,184202000.0,NA-West,Phoenix,3200.0,8900.0,6100.0,0.613
A-10668,Contoso Partners,Financial Services,Mid-Market,1161,158629000.0,NA-East,Atlanta,7200.0,5100.0,2300.0,0.16
A-10669,Acme Systems,Media,Mid-Market,958,140230000.0,NA-West,Phoenix,10900.0,8800.0,2700.0,0.396
A-10670,Umbra Partners,Software,Enterprise,6994,10183636000.0,NA-West,Seattle,12900.0,9700.0,8300.0,0.155
A-10671,Prestige Solutions,Software,Mid-Market,896,219753000.0,NA-East,Boston,3300.0,9400.0,5700.0,0.653
A-10672,Oscorp Systems,Manufacturing,SMB,88,37876000.0,NA-East,New York,3300.0,1300.0,1100.0,0.664
A-10673,Umbra Networks,Telecom,Mid-Market,1061,105069000.0,NA-West,San Francisco,2800.0,10000.0,6400.0,0.576
A-10674,Wonka Digital,Retail,Mid-Market,1764,159893000.0,NA-East,Chicago,10900.0,6200.0,2600.0,0.321
A-10675,Umbra Digital,Manufacturing,Mid-Market,748,298835000.0,NA-East,New York,3200.0,4400.0,1700.0,0.104
A-10676,Cyberdyne Partners,Financial Services,SMB,21,42874000.0,EMEA,London,1700.0,1400.0,1400.0,0.823
A-10677,Prestige Industries,Software,Enterprise,45682,15212322000.0,NA-West,Denver,16800.0,10700.0,7600.0,0.286
A-10678,Initech Digital,Telecom,SMB,190,46691000.0,NA-West,Phoenix,1400.0,2900.0,1600.0,0.374
A-10679,Soylent Group,Software,SMB,63,34447000.0,NA-East,Chicago,1300.0,2000.0,1800.0,0.531
A-10680,Massive Systems,Financial Services,SMB,68,33378000.0,EMEA,Berlin,3400.0,2300.0,1600.0,0.341
A-10681,Wayne Labs,Energy,SMB,44,38533000.0,NA-East,New York,1300.0,2100.0,2100.0,0.812
A-10682,Aperture Networks,Media,SMB,17,36151000.0,NA-West,Los Angeles,500.0,1200.0,2000.0,0.666
A-10683,Initech Labs,Logistics,SMB,94,26041000.0,NA-West,Seattle,1200.0,700.0,500.0,0.033
A-10684,Wonka Solutions,Retail,Mid-Market,1319,122141000.0,NA-West,Denver,2400.0,7100.0,3600.0,0.15
A-10685,Sterling Industries,Manufacturing,SMB,81,29552000.0,APAC,Sydney,2700.0,2400.0,1500.0,0.315
A-10686,Dunder Digital,Logistics,Enterprise,23168,5749063000.0,EMEA,London,34300.0,33700.0,17900.0,0.849
A-10687,Aperture Cloud,Telecom,Mid-Market,851,208393000.0,NA-West,Los Angeles,7100.0,12400.0,6300.0,0.816
A-10688,Soylent Technologies,Education,SMB,136,30672000.0,NA-East,Austin,3200.0,3400.0,2100.0,0.5
A-10689,Aperture Systems,Healthcare,Mid-Market,417,168519000.0,NA-West,Denver,7500.0,8200.0,5100.0,0.411
A-10690,Gekko Technologies,Telecom,SMB,77,20714000.0,NA-East,Boston,2400.0,1600.0,2100.0,0.962
A-10691,Aperture Cloud,Telecom,SMB,64,24378000.0,NA-West,Seattle,800.0,1900.0,1100.0,0.405
A-10692,Aperture Group,Logistics,Enterprise,36681,5946342000.0,EMEA,Amsterdam,32100.0,17400.0,7000.0,0.168
A-10693,Wayne Group,Healthcare,Mid-Market,275,475274000.0,NA-East,New York,10800.0,7100.0,3300.0,0.491
A-10694,Aperture Holdings,Healthcare,SMB,64,45967000.0,NA-East,Atlanta,4000.0,1600.0,1400.0,0.81
A-10695,Prestige Digital,Manufacturing,SMB,11,41793000.0,APAC,Tokyo,400.0,700.0,1300.0,0.12
A-10696,Initech Solutions,Telecom,Mid-Market,1087,89089000.0,APAC,Seoul,3400.0,11300.0,5900.0,0.72
A-10697,Aperture Analytics,Logistics,Mid-Market,1409,83340000.0,NA-East,Atlanta,8900.0,7300.0,4400.0,0.823
A-10698,Acme Holdings,Healthcare,SMB,121,43734000.0,NA-West,San Francisco,1100.0,900.0,1300.0,0.304
A-10699,Cogswell Cloud,Manufacturing,Enterprise,2153,1811595000.0,NA-East,Chicago,24500.0,34500.0,22700.0,0.801
A-10700,Contoso Partners,Manufacturing,Mid-Market,1775,350589000.0,NA-West,Denver,6900.0,6900.0,4300.0,0.537
A-10701,Aperture Industries,Manufacturing,Mid-Market,1392,102119000.0,NA-East,Austin,6600.0,10600.0,4000.0,0.759
A-10702,Soylent Systems,Retail,Mid-Market,682,146798000.0,NA-West,Denver,10500.0,8200.0,4100.0,0.632
A-10703,Hooli Solutions,Manufacturing,Mid-Market,811,418336000.0,NA-East,Atlanta,5100.0,6500.0,5200.0,0.415
A-10704,Prestige Systems,Software,Mid-Market,1644,90614000.0,NA-East,Boston,9000.0,9900.0,3200.0,0.784
A-10705,Wonka Industries,Telecom,SMB,50,36933000.0,EMEA,Amsterdam,3800.0,1500.0,700.0,0.373
A-10706,Sterling Holdings,Software,Enterprise,15077,2911035000.0,NA-West,Phoenix,32400.0,13600.0,6400.0,0.228
A-10707,Oscorp Technologies,Manufacturing,SMB,167,43106000.0,NA-West,Seattle,3200.0,2800.0,600.0,0.354
A-10708,Globex Holdings,Telecom,Mid-Market,1209,267507000.0,NA-East,Atlanta,11100.0,7400.0,3200.0,0.507
A-10709,Nakatomi Networks,Financial Services,Mid-Market,1357,199596000.0,NA-West,San Francisco,10100.0,9500.0,4100.0,0.586
A-10710,Gekko Cloud,Education,SMB,154,3888000.0,NA-West,Los Angeles,2100.0,1600.0,1500.0,0.271
A-10711,Prestige Solutions,Logistics,Mid-Market,1099,481764000.0,NA-East,Boston,4400.0,4300.0,1700.0,0.107
A-10712,Acme Group,Logistics,Mid-Market,1546,124789000.0,NA-East,Austin,6400.0,11400.0,5000.0,0.92
A-10713,Acme Partners,Financial Services,SMB,92,15417000.0,NA-West,Denver,3700.0,3100.0,1200.0,0.483
A-10714,Massive Partners,Energy,SMB,97,46874000.0,NA-East,Austin,3700.0,2500.0,800.0,0.201
A-10715,Acme Partners,Manufacturing,SMB,47,5599000.0,EMEA,Paris,2000.0,1200.0,1100.0,0.293
A-10716,Hooli Partners,Telecom,Enterprise,30054,6462131000.0,NA-East,Austin,26900.0,18600.0,12800.0,0.248
A-10717,Oscorp Labs,Healthcare,Mid-Market,1634,314293000.0,NA-West,Phoenix,9700.0,6200.0,2800.0,0.53
A-10718,Acme Holdings,Manufacturing,Mid-Market,364,411509000.0,EMEA,Amsterdam,3500.0,8900.0,2600.0,0.413
A-10719,Stark Digital,Financial Services,Enterprise,13557,8168310000.0,EMEA,Berlin,32100.0,18200.0,10600.0,0.41
A-10720,Hooli Cloud,Healthcare,SMB,169,28464000.0,NA-West,Phoenix,2100.0,1200.0,1300.0,0.334
A-10721,Massive Digital,Manufacturing,SMB,82,9771000.0,NA-East,Austin,3100.0,1300.0,800.0,0.129
A-10722,Acme Networks,Retail,Enterprise,3609,5861553000.0,NA-East,Austin,21800.0,26200.0,10800.0,0.4
A-10723,Massive Analytics,Energy,Enterprise,25534,9732244000.0,NA-East,Atlanta,35600.0,21400.0,9600.0,0.325
A-10724,Globex Technologies,Financial Services,SMB,20,32236000.0,EMEA,London,500.0,1200.0,1600.0,0.303
A-10725,Contoso Networks,Media,Enterprise,26784,18840631000.0,NA-East,Boston,19100.0,32300.0,19900.0,0.684
A-10726,Massive Holdings,Logistics,SMB,87,32130000.0,NA-East,New York,3400.0,1500.0,700.0,0.547
A-10727,Initech Labs,Healthcare,SMB,148,10097000.0,NA-West,Phoenix,2500.0,2100.0,1200.0,0.374
A-10728,Pied Piper Holdings,Healthcare,SMB,68,19586000.0,EMEA,London,1400.0,1800.0,2300.0,0.66
A-10729,Oscorp Industries,Media,Mid-Market,1590,285369000.0,NA-East,Chicago,10300.0,6100.0,3800.0,0.448
A-10730,Stark Holdings,Media,SMB,142,25684000.0,NA-West,Phoenix,3400.0,2000.0,2100.0,0.621
A-10731,Wonka Networks,Telecom,SMB,135,45162000.0,NA-West,Los Angeles,1500.0,1100.0,1200.0,0.271
A-10732,Contoso Solutions,Logistics,Enterprise,10935,924124000.0,NA-West,San Francisco,33300.0,13700.0,8900.0,0.361
A-10733,Cyberdyne Partners,Software,Mid-Market,1947,444845000.0,NA-East,Chicago,9600.0,9800.0,5000.0,0.774
A-10734,Stark Networks,Logistics,SMB,47,48649000.0,NA-East,Chicago,3100.0,1300.0,800.0,0.413
A-10735,Contoso Partners,Retail,Enterprise,5858,5105580000.0,NA-West,San Francisco,12100.0,13800.0,9200.0,0.686
A-10736,Dunder Technologies,Energy,Enterprise,35898,15379595000.0,NA-West,Phoenix,8400.0,24700.0,17000.0,0.504
A-10737,Prestige Labs,Media,Enterprise,25438,14938368000.0,EMEA,Paris,25500.0,29400.0,14200.0,0.575
A-10738,Pied Piper Holdings,Healthcare,Mid-Market,1099,69912000.0,NA-East,Boston,5000.0,6900.0,4100.0,0.232
A-10739,Tyrell Group,Healthcare,Enterprise,21114,10588297000.0,NA-West,Los Angeles,8700.0,12900.0,17900.0,0.523
A-10740,Pied Piper Analytics,Telecom,SMB,90,3671000.0,NA-West,San Francisco,1900.0,3300.0,800.0,0.814
A-10741,Contoso Technologies,Logistics,SMB,154,43645000.0,NA-West,Denver,600.0,3000.0,700.0,0.373
A-10742,Northwind Labs,Energy,Enterprise,24092,1476433000.0,APAC,Seoul,26000.0,16500.0,9200.0,0.293
A-10743,Initech Industries,Software,Mid-Market,1156,228297000.0,NA-East,Atlanta,3800.0,6000.0,1900.0,0.404
A-10744,Cogswell Digital,Education,Mid-Market,1025,84441000.0,NA-West,Los Angeles,5700.0,9800.0,3600.0,0.706
A-10745,Acme Group,Retail,Enterprise,36636,14982356000.0,APAC,Sydney,7800.0,30700.0,13900.0,0.758
A-10746,Northwind Industries,Education,SMB,99,38275000.0,APAC,Singapore,1900.0,2800.0,1700.0,0.473
A-10747,Vandelay Systems,Telecom,SMB,134,14464000.0,EMEA,Berlin,2000.0,1800.0,600.0,0.56
A-10748,Pied Piper Networks,Media,SMB,112,24305000.0,NA-East,New York,2400.0,3000.0,1600.0,0.525
A-10749,Cyberdyne Systems,Education,Mid-Market,1941,334123000.0,NA-West,Denver,7600.0,4800.0,2700.0,0.271
A-10750,Contoso Networks,Media,Mid-Market,1216,236927000.0,NA-West,Phoenix,9600.0,5300.0,4700.0,0.535
A-10751,Contoso Cloud,Telecom,SMB,114,18249000.0,NA-West,Denver,1100.0,1300.0,1200.0,0.582
A-10752,Prestige Technologies,Manufacturing,SMB,173,25247000.0,NA-West,Seattle,2000.0,2500.0,1400.0,0.464
A-10753,Tyrell Technologies,Telecom,SMB,45,2423000.0,NA-East,Boston,1100.0,1400.0,1700.0,0.632
A-10754,Wonka Systems,Education,Mid-Market,1790,344352000.0,NA-East,New York,7500.0,8600.0,2800.0,0.704
A-10755,Umbra Partners,Financial Services,SMB,179,11143000.0,EMEA,Paris,2000.0,3000.0,1000.0,0.639
